D4617 1,18;2,20;3,35;4,54;5,77;6,100;7,101;8,110;9,115;10,137;11,160;12,179;13,195;14,209;15,223;16,225;17,251;18,271;19,285;20,287;21,300;22,320;23,298;24,283;25,269;26,254;27,253;28,250;29,247;30,233
D5017 1,14;2,18;3,22;4,34;5,56;6,60;7,74;8,100;9,122;10,141;11,145;12,154;13,177;14,182;15,197;16,220;17,248;18,252;19,260;20,245;21,238;22,210;23,185;24,157;25,150;26,129;27,107;28,96;29,81;30,56
D5417 1,14;2,22;3,23;4,35;5,46;6,53;7,55;8,71;9,80;10,106;11,127;12,149;13,161;14,177;15,203;16,228;17,250;18,261;19,282;20,278;21,267;22,251;23,244;24,219;25,200;26,196;27,187;28,165;29,164;30,148
D5817 1,20;2,50;3,53;4,83;5,94;6,116;7,141;8,155;9,167;10,181;11,189;12,219;13,228;14,201;15,195;16,191;17,167;18,150;19,142;20,134;21,110;22,96;23,69;24,57;25,33;26,5;27,0;28,0;29,0;30,0
D6217 1,23;2,28;3,44;4,63;5,84;6,102;7,128;8,133;9,151;10,166;11,184;12,192;13,210;14,225;15,234;16,259;17,266;18,282;19,308;20,283;21,269;22,253;23,225;24,202;25,200;26,184;27,173;28,145;29,137;30,126
D6617 1,11;2,31;3,56;4,59;5,81;6,95;7,109;8,112;9,144;10,147;11,179;12,203;13,230;14,218;15,209;16,201;17,179;18,151;19,140;20,132;21,105;22,93;23,90;24,79;25,47;26,25;27,0;28,0;29,0;30,0
D7017 1,16;2,44;3,53;4,68;5,73;6,98;7,100;8,111;9,137;10,159;11,161;12,179;13,187;14,192;15,207;16,230;17,237;18,246;19,264;20,253;21,239;22,217;23,195;24,194;25,175;26,150;27,122;28,107;29,91;30,82
D7417 1,19;2,41;3,48;4,74;5,75;6,103;7,104;8,112;9,124;10,139;11,148;12,170;13,171;14,187;15,213;16,225;17,253;18,278;19,304;20,283;21,267;22,262;23,244;24,222;25,207;26,200;27,184;28,156;29,155;30,133
D7817 1,5;2,24;3,47;4,54;5,55;6,56;7,62;8,64;9,75;10,78;11,88;12,106;13,119;14,122;15,127;16,146;17,153;18,164;19,173;20,180;21,183;22,199;23,188;24,181;25,162;26,157;27,131;28,118;29,113;30,93
D8217 1,2;2,26;3,33;4,40;5,46;6,55;7,75;8,97;9,111;10,131;11,147;12,157;13,162;14,181;15,188;16,208;17,218;18,223;19,245;20,261;21,266;22,277;23,275;24,253;25,242;26,239;27,217;28,216;29,205;30,194
D8617 1,26;2,27;3,48;4,67;5,79;6,100;7,123;8,151;9,162;10,188;11,199;12,203;13,224;14,239;15,265;16,287;17,289;18,298;19,313;20,301;21,286;22,277;23,249;24,228;25,213;26,205;27,197;28,174;29,146;30,141
D9017 1,30;2,54;3,75;4,97;5,101;6,125;7,140;8,141;9,153;10,156;11,181;12,208;13,226;14,227;15,249;16,268;17,258;18,239;19,235;20,219;21,197;22,176;23,154;24,142;25,124;26,111;27,90;28,84;29,69;30,44
D9417 1,6;2,28;3,46;4,51;5,85;6,115;7,149;8,167;9,190;10,215;11,204;12,186;13,171;14,153;15,150;16,145;17,122;18,107;19,102;20,74;21,44;22,10;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D9817 1,12;2,13;3,30;4,57;5,84;6,101;7,129;8,148;9,165;10,185;11,199;12,210;13,229;14,223;15,203;16,181;17,154;18,145;19,121;20,97;21,93;22,90;23,66;24,38;25,19;26,0;27,0;28,0;29,0;30,0
D10217 1,18;2,23;3,49;4,57;5,69;6,70;7,71;8,78;9,85;10,87;11,91;12,109;13,110;14,126;15,147;16,170;17,181;18,203;19,215;20,197;21,195;22,183;23,167;24,153;25,145;26,138;27,119;28,98;29,93;30,79
D10617 1,5;2,18;3,25;4,26;5,50;6,65;7,91;8,98;9,112;10,135;11,136;12,149;13,159;14,168;15,170;16,193;17,216;18,239;19,262;20,277;21,295;22,296;23,278;24,259;25,248;26,246;27,227;28,226;29,203;30,192
D11017 1,1;2,19;3,25;4,26;5,29;6,61;7,86;8,108;9,140;10,145;11,117;12,109;13,75;14,74;15,63;16,38;17,15;18,5;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D11417 1,1;2,10;3,37;4,59;5,91;6,92;7,103;8,130;9,144;10,156;11,162;12,184;13,195;14,181;15,156;16,131;17,106;18,74;19,66;20,42;21,41;22,24;23,21;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D2625 1,12;2,13;3,40;4,68;5,90;6,101;7,133;8,137;9,149;10,181;11,182;12,199;13,221;14,199;15,185;16,157;17,137;18,112;19,100;20,89;21,67;22,58;23,39;24,19;25,0;26,0;27,0;28,0;29,0;30,0
D3025 1,16;2,48;3,68;4,87;5,115;6,137;7,143;8,175;9,205;10,233;11,265;12,293;13,310;14,304;15,300;16,280;17,250;18,233;19,222;20,211;21,195;22,168;23,151;24,127;25,99;26,72;27,50;28,41;29,35;30,16
D3425 1,18;2,35;3,62;4,73;5,93;6,103;7,128;8,139;9,156;10,161;11,127;12,112;13,109;14,87;15,79;16,45;17,35;18,15;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D3825 1,21;2,43;3,51;4,58;5,77;6,102;7,113;8,118;9,141;10,149;11,156;12,182;13,198;14,214;15,240;16,252;17,270;18,282;19,289;20,280;21,265;22,246;23,218;24,202;25,181;26,160;27,155;28,153;29,130;30,109
D4225 1,23;2,30;3,45;4,67;5,69;6,85;7,104;8,119;9,142;10,165;11,172;12,183;13,193;14,207;15,212;16,235;17,240;18,258;19,261;20,276;21,283;22,296;23,293;24,270;25,259;26,254;27,247;28,245;29,240;30,227
D4625 1,13;2,22;3,32;4,38;5,51;6,61;7,82;8,103;9,130;10,157;11,167;12,186;13,195;14,217;15,239;16,260;17,254;18,232;19,220;20,193;21,187;22,171;23,146;24,140;25,139;26,112;27,84;28,75;29,74;30,53
D5025 1,18;2,28;3,40;4,50;5,75;6,85;7,97;8,122;9,131;10,138;11,162;12,192;13,211;14,235;15,259;16,260;17,238;18,211;19,204;20,200;21,184;22,166;23,160;24,141;25,137;26,122;27,107;28,85;29,63;30,48
D5425 1,24;2,34;3,44;4,70;5,80;6,83;7,97;8,117;9,131;10,138;11,154;12,156;13,179;14,205;15,223;16,234;17,244;18,253;19,271;20,293;21,319;22,338;23,315;24,306;25,299;26,286;27,280;28,278;29,254;30,248
D5825 1,30;2,48;3,70;4,83;5,104;6,120;7,123;8,142;9,155;10,159;11,169;12,172;13,196;14,221;15,240;16,261;17,246;18,219;19,216;20,194;21,181;22,175;23,169;24,165;25,140;26,125;27,109;28,106;29,81;30,71
D6225 1,16;2,17;3,37;4,61;5,78;6,110;7,119;8,122;9,130;10,139;11,143;12,167;13,173;14,165;15,143;16,129;17,126;18,112;19,87;20,60;21,36;22,17;23,13;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D6625 1,30;2,38;3,49;4,58;5,78;6,103;7,106;8,138;9,165;10,179;11,206;12,220;13,248;14,216;15,208;16,188;17,171;18,152;19,143;20,134;21,120;22,117;23,92;24,84;25,67;26,42;27,30;28,13;29,0;30,0
D7025 1,15;2,16;3,35;4,59;5,65;6,71;7,94;8,101;9,106;10,122;11,138;12,139;13,152;14,170;15,194;16,208;17,215;18,218;19,229;20,248;21,249;22,254;23,234;24,219;25,196;26,186;27,179;28,166;29,147;30,136
D7425 1,8;2,24;3,43;4,73;5,89;6,105;7,130;8,146;9,176;10,203;11,207;12,218;13,222;14,190;15,173;16,170;17,146;18,137;19,134;20,128;21,100;22,83;23,58;24,34;25,6;26,0;27,0;28,0;29,0;30,0
D7825 1,21;2,30;3,40;4,50;5,62;6,87;7,117;8,141;9,153;10,174;11,202;12,227;13,255;14,273;15,292;16,316;17,295;18,265;19,252;20,231;21,209;22,187;23,172;24,160;25,130;26,124;27,123;28,107;29,101;30,71
D8225 1,3;2,33;3,43;4,67;5,95;6,99;7,103;8,127;9,151;10,166;11,187;12,211;13,224;14,248;15,258;16,283;17,267;18,239;19,229;20,228;21,212;22,193;23,180;24,174;25,149;26,128;27,104;28,97;29,75;30,71
D8625 1,24;2,52;3,61;4,76;5,91;6,109;7,128;8,149;9,174;10,184;11,202;12,227;13,242;14,266;15,269;16,290;17,275;18,274;19,252;20,224;21,221;22,194;23,173;24,151;25,141;26,132;27,125;28,112;29,93;30,84
D9025 1,8;2,36;3,59;4,89;5,111;6,136;7,142;8,174;9,185;10,210;11,193;12,171;13,146;14,119;15,99;16,79;17,57;18,29;19,18;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D9425 1,9;2,24;3,30;4,45;5,52;6,53;7,74;8,77;9,83;10,111;11,121;12,136;13,160;14,185;15,204;16,207;17,185;18,157;19,147;20,120;21,99;22,77;23,68;24,55;25,52;26,27;27,0;28,0;29,0;30,0
D9825 1,14;2,38;3,52;4,84;5,100;6,127;7,157;8,184;9,209;10,220;11,226;12,237;13,257;14,233;15,206;16,202;17,194;18,190;19,163;20,146;21,122;22,111;23,91;24,61;25,50;26,39;27,27;28,23;29,6;30,0
D10225 1,6;2,24;3,38;4,47;5,61;6,70;7,90;8,101;9,102;10,108;11,132;12,133;13,136;14,159;15,165;16,181;17,203;18,223;19,229;20,232;21,254;22,274;23,252;24,234;25,231;26,216;27,192;28,172;29,166;30,146
D10625 1,5;2,11;3,17;4,40;5,59;6,74;7,77;8,100;9,120;10,127;11,149;12,160;13,171;14,187;15,209;16,228;17,229;18,253;19,264;20,280;21,304;22,323;23,313;24,306;25,304;26,278;27,259;28,246;29,224;30,215
D11025 1,34;2,35;3,52;4,65;5,90;6,107;7,129;8,144;9,159;10,176;11,168;12,162;13,161;14,160;15,140;16,129;17,119;18,89;19,59;20,56;21,38;22,25;23,19;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D11425 1,13;2,37;3,48;4,59;5,75;6,94;7,120;8,125;9,136;10,138;11,158;12,181;13,200;14,216;15,230;16,235;17,237;18,242;19,257;20,281;21,303;22,329;23,310;24,308;25,294;26,288;27,270;28,269;29,258;30,243
D11825 1,6;2,31;3,46;4,49;5,62;6,67;7,90;8,98;9,103;10,116;11,89;12,61;13,27;14,16;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D12225 1,10;2,30;3,54;4,64;5,87;6,90;7,110;8,123;9,139;10,144;11,157;12,167;13,180;14,200;15,226;16,239;17,265;18,278;19,302;20,305;21,314;22,330;23,323;24,310;25,288;26,274;27,265;28,259;29,235;30,224
D3433 1,25;2,30;3,56;4,64;5,90;6,112;7,140;8,154;9,155;10,159;11,170;12,192;13,215;14,223;15,246;16,248;17,276;18,295;19,309;20,304;21,292;22,280;23,261;24,233;25,225;26,206;27,194;28,173;29,166;30,152
D3833 1,5;2,24;3,28;4,29;5,50;6,78;7,87;8,92;9,103;10,112;11,133;12,138;13,160;14,162;15,184;16,192;17,217;18,221;19,232;20,228;21,227;22,199;23,187;24,169;25,141;26,120;27,104;28,86;29,74;30,62
D4233 1,10;2,20;3,27;4,36;5,54;6,77;7,95;8,102;9,109;10,131;11,133;12,149;13,158;14,169;15,174;16,198;17,203;18,205;19,208;20,230;21,241;22,254;23,253;24,242;25,240;26,234;27,218;28,211;29,204;30,180
D4633 1,19;2,25;3,44;4,51;5,66;6,76;7,99;8,110;9,129;10,132;11,154;12,172;13,186;14,210;15,220;16,238;17,253;18,254;19,259;20,282;21,289;22,307;23,291;24,286;25,271;26,264;27,254;28,245;29,243;30,241
D5033 1,24;2,28;3,32;4,44;5,65;6,87;7,115;8,137;9,153;10,166;11,169;12,176;13,177;14,183;15,213;16,229;17,210;18,182;19,167;20,140;21,119;22,106;23,102;24,78;25,53;26,35;27,10;28,0;29,0;30,0
D5433 1,23;2,50;3,58;4,78;5,86;6,103;7,106;8,131;9,137;10,142;11,137;12,119;13,87;14,74;15,63;16,60;17,49;18,31;19,0;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0
D5833 1,11;2,31;3,39;4,43;5,51;6,68;7,77;8,93;9,104;10,131;11,143;12,165;13,195;14,191;15,174;16,158;17,157;18,132;19,123;20,120;21,112;22,90;23,58;24,55;25,41;26,27;27,7;28,4;29,1;30,0
D6233 1,4;2,24;3,41;4,69;5,101;6,117;7,123;8,151;9,170;10,186;11,189;12,216;13,227;14,200;15,194;16,178;17,164;18,153;19,145;20,129;21,109;22,101;23,92;24,84;25,83;26,79;27,54;28,26;29,9;30,0
D6633 1,15;2,27;3,36;4,38;5,40;6,59;7,80;8,101;9,113;10,121;11,144;12,163;13,184;14,195;15,199;16,224;17,229;18,250;19,266;20,252;21,229;22,213;23,194;24,176;25,155;26,127;27,109;28,108;29,90;30,83
D7033 1,12;2,28;3,35;4,47;5,59;6,62;7,69;8,87;9,115;10,131;11,140;12,165;13,178;14,179;15,195;16,196;17,195;18,176;19,166;20,151;21,130;22,106;23,100;24,78;25,48;26,39;27,11;28,0;29,0;30,0
D7433 1,13;2,15;3,24;4,47;5,54;6,63;7,65;8,80;9,106;10,125;11,126;12,142;13,164;14,171;15,195;16,210;17,232;18,238;19,241;20,267;21,274;22,277;23,259;24,243;25,236;26,225;27,210;28,194;29,172;30,152
D7833 1,7;2,16;3,26;4,32;5,41;6,54;7,55;8,58;9,67;10,80;11,96;12,97;13,111;14,118;15,128;16,134;17,141;18,147;19,167;20,191;21,217;22,219;23,195;24,175;25,174;26,152;27,150;28,124;29,110;30,95
